2,138.0;166.0,[ 5.86527699 13.75514028];[ 5.9475409  16.80618386],16;21,7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,9;1, 16
2,2.0;394.0,[ 6.25 14.  ];[ 6.00192631 16.09940924],16;21,7.5;7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,14;1, 16
2,36.0;412.0,[ 5.96602094 14.26614947];[ 6.00130343 17.75713991],16;21,6.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,13;1, 16
0,,,,,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,, 
2,468.0;486.0,[ 9.0890723  13.89875159];[ 5.99468899 13.99969679],17;16,7.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;5, 16
2,362.0;482.0,[ 5.99483189 13.45619647];[ 3.49025544 14.08703036],16;15,8.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,10;1, 16
1,40.0,[ 6.42598685 13.99204945],16,8.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,14, 16
2,54.0;132.0,[ 5.99146591 13.52077785];[ 3.74033253 13.87668766],16;15,7.0;9.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,12;1, 16
1,370.0,[ 5.29995507 14.26128946],16,8.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,8, 16
1,362.0,[ 6.01556999 13.68885696],16,8.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,8, 16
3,94.0;264.0;278.0,[ 9.0000005 12.5001057];[ 6.20942954 11.76605142];[ 5.4213604 13.6182622],17;11;16,7.0;6.5;7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;1;7, 16
2,264.0;332.0,[ 7.40868218 11.32468016];[ 6.16308282 12.26335246],11;16,6.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;9, 16
2,298.0;526.0,[ 5.89342473 12.13690192];[ 5.99170867 11.81590306],16;11,7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,12;1, 16
2,278.0;364.0,[ 6.50020083 13.57219073];[ 3.58700519 13.98495171],16;15,8.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,11;1, 16
2,536.0;564.0,[ 8.38292107 12.38168895];[ 5.66519646 14.41977654],17;16,6.5;7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;1, 
1,458.0,[ 5.97590388 14.27607167],16,8.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,6, 16
1,166.0,[ 6.11762974 14.35743167],16,8.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,12, 16
1,218.0,[ 5.98509543 14.57719211],16,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,13, 16
2,244.0;336.0,[ 6.03185596 14.00025072];[ 3.62465338 13.55170364],16;15,7.5;7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,9;1, 16
